Test_id,Adjustment,Ambition,Sociability,Interpersonal_Sensitivity,Prudence,Inquisitive,Learning_Approach,Status
test103362,56.816084369962475,84.43699849703081,92.13444723084926,86.16741170910029,100,41.51473320078992,77.97737825108366,hired
test103363,56.127112872855555,94.22656954642554,75.83997605213003,84.88231997962676,96.6799865019563,44.63678405585275,76.60630377230997,hired
test103364,66.8040196417606,87.55389863995867,77.92551396364817,90.22984618890636,85.4823588408933,52.70554753489697,80.62996341361784,hired
test103365,72.56385842679718,70.04301699808573,68.13963667318947,68.46157917207084,90.42697916557978,35.346794887975214,83.75245283077922,hired
test103366,54.26655825994762,80.84597653896749,77.66098589556424,71.43451568397354,100,38.173730733294114,100,hired
test103367,57.43673737806114,86.15657077963579,60.4352546803321,84.30338788063968,72.51406484224925,52.00621748573842,81.27120870285106,hired
test103368,68.57758541674717,94.0712439881447,83.69580489547869,72.21595117735657,82.58440183153208,59.3787424749655,90.5803201087531,hired
test103369,65.28212529741056,95.94300618523606,66.8273059143644,75.04561204917427,84.05380583212586,66.17935287421253,78.5006715686355,hired
test103370,55.29240347413594,89.42184775474075,88.40900885610685,86.02700094028833,87.1925871138932,37.5125310091511,78.41569270313319,hired
test103371,63.54196452615282,82.47160767286516,83.5035863103353,100,86.42398449215895,58.268766716119416,87.28679971318789,hired
test103372,80.12510139083132,68.94079053082098,69.38370525439248,77.35784898695178,92.16924582999381,68.18159053796987,71.67407141334071,hired
test103373,59.76310529077158,92.58006009833622,71.64671170809855,85.75945607039249,79.3721487681947,76.37060336460848,84.98137391936733,hired
test103374,67.23307532360916,85.96602350493083,76.63707106814336,97.09137746068276,68.12772801963723,74.69076015814979,79.67969824231437,hired
test103375,84.73540323483614,70.1582276697243,71.17408523366288,66.36331061146387,73.96770656707754,43.757735509489436,74.71229928668431,hired
test103376,49.93111339382928,87.60215711153026,72.07672529770745,77.13306180971335,87.24387349458391,58.825744159349874,84.35991981165458,hired
test103377,72.32925220594002,92.79831328166347,87.55326774832713,78.64684792758273,73.70272043285559,40.37891105257985,83.15669664301191,hired
test103378,78.13955884872523,73.04187901428853,66.60069970087766,64.06738445999197,89.8400051388718,56.64046126253542,76.49723963317801,hired
test103379,73.58509116264251,83.58826099304616,64.99877310232212,71.32718873666121,80.19217595089792,58.38053715421591,87.28241152982837,hired
test103380,62.39455846516805,93.21946450154765,89.00095646661165,70.25235727812338,85.6265228497767,50.024705953390864,85.56570112854031,hired
test103381,58.851519082318895,72.23610009407663,72.95915585923069,78.66271486203978,78.08919341477772,27.773581077513214,80.94857213666384,hired
test103382,68.589429806335,71.58788712456986,73.66838727230181,94.49669545168904,72.37128908110304,66.17330719349337,88.51620041234386,hired
test103383,69.70556087209424,92.39910151478128,63.51398196171372,86.77243120637297,100,63.33927752236895,86.88539057320392,hired
test103384,65.70650828303403,85.93943875548216,91.81652462055987,89.56310929487967,84.9553853468998,68.66156481117925,64.08569063238201,hired
test103385,66.84191737917853,85.95279996089211,67.75539733828097,70.93907050387112,79.06298860840134,71.96873189988717,78.41833359700844,hired
test103386,64.07015389569911,82.51186010852479,66.51357912706152,69.39971291110379,82.84335721496743,52.172472318255174,85.5402960206304,hired
test103387,57.94854593076151,98.6895164633738,77.4769416074488,87.35733892476459,87.9860922547664,26.993354116795906,53.0941600848313,hired
test103388,60.55316484259253,99.08432745204996,62.62349986116984,100,83.337087260655,57.24581147358533,81.2024276671158,hired
test103389,54.99512609470196,71.86421052307634,82.6507909617351,83.67920215698409,96.56779459883728,43.796218087692296,79.42735251689372,hired
test103390,70.13001846727418,94.4844449999315,64.89356908108097,55.42320098846706,80.86299913373546,64.75036746272207,79.01235186710566,hired
test103391,73.2499875066222,100,54.76287088690168,70.95030488885098,96.7601853203621,49.11401934787172,94.6591732702924,hired
test103392,74.9220096878451,79.68580308574951,71.38492719014711,70.9330964226966,91.90398524833616,52.5432961238427,67.98419139915893,hired
test103393,95.25137467861045,75.86726568054436,75.62984162561195,88.54256524106296,91.71900945042327,48.18228328374738,79.36472859886432,hired
test103394,75.9307806827963,72.28152184921271,59.258527167647486,78.9227575441121,82.69804098491603,55.59500072067518,85.61948181150069,hired
test103395,64.07771291816246,83.83988939524343,86.45854910562414,77.65045483974117,64.54833907417625,64.55816770403892,77.90666961091092,hired
test103396,65.67894997428783,84.2869935397775,65.77564016283004,83.67009997215276,75.40628134906332,37.07950472105274,76.65223285943772,hired
test103397,72.65471515193771,89.07975540185575,84.9775380650629,82.36767841337364,100,47.28509594589088,62.50089033606838,hired
test103398,92.05442544706285,84.46569455843051,71.57540212177113,100,73.07146861541769,54.500883732856686,71.12135643501063,hired
test103399,49.11673857183034,82.29057197117321,70.25078247244149,68.44959641345643,88.77743936014166,45.90076909197126,63.88289938014188,hired
test103400,69.486315293654215,91.51297268597767,45.62345617976981,66.58652845715434,74.99384801893534,66.73433513173454,69.32963063765126,hired
test103401,63.10008772024453,99.32290765550518,68.7718728716975,75.23993575048902,79.35003030416536,64.89102060325216,80.99506182676315,hired
test103402,63.4952335812317,88.82345118822427,73.93643505896058,87.41049884877472,68.42405889595265,58.956775468229885,87.0445479380611,hired
test103403,68.91810567652298,95.29599691646104,75.4591629462537,82.53292198085728,90.62861710089366,71.96433218749117,62.617838674800666,hired
test103404,57.22627889759616,97.14111928961898,72.2626049231051,88.57407363229532,86.04074843712311,52.3178873839058,81.9619086098447,hired
test103405,67.55773284100164,98.61446824652498,67.1589416922816,80.24221715992877,81.40624601175222,58.429180643906214,94.44877422863922,hired
test103406,57.86014936601268,100,68.88639009717048,79.41800032719665,81.12143909836266,67.8024856935875,54.6648801871819,hired
test103407,58.231901005888865,90.34215580533973,64.88683693802612,97.21343662777687,75.44380700515217,47.59323406625752,73.5365710537682,hired
test103408,65.08640745697343,77.0256492365341,71.95144580859892,68.42370188423372,95.46766131153035,60.29010591911341,81.91958913328077,hired
test103409,56.429913880176045,100,64.77032047059534,66.3687407389916,83.30189339197439,43.70112322283319,74.36677595375626,hired
test103410,58.0926962993762,79.4528612390095,51.87447208355176,92.05134853021771,79.07096050174505,52.8144470647965,85.4386150283469,hired
test103411,91.00363011087813,89.8700929860094,80.33154066035746,77.00177490250675,93.91212461193524,65.46236601086198,86.8656301203989,hired
test103412,65.2794117235813,96.19758308448776,73.90964694695822,96.42380535138898,100,43.832037047501075,75.58865289036036,hired
test103413,66.09179682580876,93.2424917847811,69.610258396024,60.310862454135474,100,44.383401463146335,80.04437208126323,hired
test103414,65.20345813221066,89.2156205745366,67.9343651119318,76.31053750185096,83.37541821023618,71.7727619410328,65.84007961366929,hired
test103415,57.061844218607405,97.23911664440278,75.72925803143914,85.1519856920271,79.3663141346447,51.85390052225105,88.23902232334133,hired
test103416,86.16373128939864,90.94923475362232,79.11256633547676,89.5810856705864,81.27872728896325,59.0079175780176,76.68912773786842,hired
test103417,86.25879346517803,84.02157758137851,73.91133999285154,100,80.21972716389149,70.85460242127454,86.77761315447336,hired
test103418,70.99408095531336,79.22034714203058,31.837918594242858,72.01916552258129,80.07879218802134,62.751976848624736,57.912194066463094,hired
test103419,59.55731243228617,100,71.06172369471638,79.5547880733563,100,65.35374862185867,77.64426787236235,hired
test103420,73.7402867563317,90.79422218216895,74.32980231910126,85.82566921549147,83.08062956230815,67.24791475634528,76.237962796941,hired
test103421,52.22096438297703,100,85.31530787922537,76.88904374559152,80.51920894364875,64.67444354109284,90.77153735391276,hired
test103422,68.4580628378863,99.5673932467627,68.27821514136976,74.96287454843153,100,39.65145976672795,62.516134579167364,hired
test103423,78.45442520871302,97.91238950874917,73.43211936145202,75.18632448991754,64.65426844601026,67.94576362340166,73.74917011019735,hired
test103424,67.0352703204806,93.44278597859935,75.5554075141105,62.59155057291776,86.82357090675883,70.36312709087986,94.70009273940911,hired
test103425,69.91056855967277,66.48834468741344,61.26371757966865,79.33679966271535,95.52661005274466,64.80208008054917,83.31730923140269,hired
test103426,69.82146116632873,72.3998997449437,84.5694792734649,82.9110480731369,78.73409668401624,42.920141139941904,73.97951991850627,hired
test103427,76.17431081779122,83.4408157224817,79.74045381452255,92.54255096332803,87.91859923963719,47.96007094873348,90.61980710124575,hired
test103428,74.28756283617194,88.40553816958794,64.97654734824077,64.16590408059668,80.82020671580196,63.431871601374006,75.43673499996603,hired
test103429,54.3157852363593,82.34166768037184,68.72238546057491,73.9890399300256,84.42886980282367,51.22293628429839,100,hired
test103430,67.6643276957376,78.82354271536612,85.75514663128719,87.75164316893247,77.43543247114948,80.28963562442657,88.48857047374672,hired
test103431,68.36321289093841,98.1508152308609,62.294886462870146,67.05606715387418,82.42179347257807,51.333477139941735,67.85428009875321,hired
test103432,66.04255590273262,87.57078086778215,79.47409069879198,89.61868168353355,88.07325200018747,47.64079898253053,82.10709090946739,hired
test103433,93.14806166664968,68.19283408666293,58.070766646538914,66.40906957892321,77.76388583977878,42.09538371260763,67.16380495512894,hired
test103434,67.90041031676087,97.45063601028954,66.98589311698676,85.17392193878435,91.5227442566652,57.08142744205909,71.08381435201014,hired
test103435,56.811044784894264,91.23017950015911,48.86919985443918,73.84132661820675,69.99188375792937,62.07785369989858,97.0430748725578,hired
test103436,68.11741366780707,84.9547828695423,60.82374758662471,84.06036305113095,87.77048869612226,44.70851442419536,77.05401917806688,hired
test103437,77.97314617902718,77.18706130236492,66.99822233361625,86.17966290219317,71.34007693437158,56.25323782670533,83.22788262288903,hired
test103438,46.24803737662772,90.9027216643433,78.35486590451079,77.65561385951192,79.48724068533646,73.9085611330536,90.91492371817971,hired
test103439,72.34583278815765,87.3632348928449,62.85486579894205,75.17241824406311,91.93329049976631,46.408145664355246,56.781735695485935,hired
test103440,66.01169999585358,93.73215774848975,95.08583231932302,73.41144044288778,84.80215285642997,49.01958256538923,67.15802111659724,hired
test103441,66.99799191224085,89.76331930986919,65.4210420286588,82.28719303269959,81.49899139939478,61.075805091274155,92.5251627458097,hired
test103442,72.69841286508841,79.93063580885855,100,81.98760025291185,74.49071678900127,39.618968297066445,75.23249211333855,hired
test103443,68.44656261927089,70.3463661017658,70.35002558025938,97.42119814006344,78.336269762714707,65.41619195692859,74.59654807796365,hired
test103444,58.3459829727536,83.0265684973804,74.43239388008944,82.17630617373295,86.58075102492887,60.54517640150133,73.34685452582542,hired
test103445,64.58692073572514,77.3735314420156,57.18217310282917,88.06034255102597,80.58078861248306,40.86866149716852,58.45547955671639,hired
test103446,70.99876179191742,77.76776453272277,68.35591321387241,92.95350584205262,97.54124455050597,67.37275608645297,81.81501719404315,hired
test103447,40.83896187234627,93.30205900726622,74.97267891838978,81.3384467543105,82.67442982304122,63.663989891623224,84.77580373134505,hired
test103448,67.83436604199314,84.02326916391708,91.42558994927163,56.89441243695076,82.77672515168527,46.032094073864286,70.20395122839608,hired
test103449,74.09037631005825,83.80365919335868,62.3856310685049,89.27151379012614,83.41478770060218,48.730915674771076,94.62262761993685,hired
test103450,59.70429704296734,100,84.84810309051653,64.9217953674714,81.49248551099258,58.411534164103706,82.62674951553699,hired
test103451,72.54469198110111,78.49700099635871,77.24106006029736,87.0797384365592,69.03323433625742,56.955149159157926,71.80204650749329,hired
test103452,67.75911912272473,87.63271684550372,67.87179835282707,72.71624075006375,83.42536524090526,63.613734297784006,70.43927279782996,hired
test103453,60.2008924721819,84.1685972052841,83.70043918734508,95.60949258682098,81.52512175080376,62.211447910823274,100,hired
test103454,53.587411111951184,71.41228646836151,73.07979763079489,56.47756215924516,85.93979788906245,64.61396724215899,74.03377577285309,hired
test103455,56.07038654446202,100,77.4461154741881,95.5205489534838,77.58992704364962,51.598899671560225,94.72013297638249,hired
test103456,72.03912026454657,77.0236713337018,70.83903944283891,76.15128251526745,98.92982935194661,46.70806227706544,74.65660761531323,hired
test103457,67.11064870190732,94.53767498614137,61.38334425774993,73.49439802351894,63.92922995345482,71.03228961206133,68.09739973195383,hired
test103458,59.479732114388305,93.95472916684142,70.90152527379169,84.78425405768016,95.84910505673574,75.4866075326878,88.8692883202642,hired
test103459,56.31708211849908,91.17101243778238,67.93120587729504,68.47789271846078,60.344276338023676,62.091160389670556,94.95171755804711,hired
test103460,82.65399399651379,74.16823559020183,82.15268410451576,93.99402925668814,77.6578816801133,57.558796040000885,62.462927351342834,hired
test103461,57.723561227277145,85.03003532070659,78.7692605444493,81.55596697005505,96.73958452188889,46.84250915376593,89.13359588713618,hired
test103462,75.83784975265863,88.38698746366696,65.51337843728524,92.21815812719028,95.89827661098803,58.91563581537116,82.1212673029673,hired
test103463,68.6046227756046,93.35443454441085,67.26491070903744,77.80266502754175,85.85478483539057,58.42380439195509,74.2945892112195,hired
test103464,84.06146759568001,86.66770397826664,78.64452052276681,67.66061887620792,79.01779030850182,75.26510610675155,67.2292347836956,hired
test103465,62.100645921659876,67.83976836866272,68.71434134023298,62.41886891673974,79.73004434810818,55.482980626405656,85.49917206244861,hired
test103466,64.81585801222846,79.43774003580523,74.36607438965552,91.14285983795756,83.31351617601337,56.25863691114926,80.69061953383772,hired
test103467,63.445599865952545,81.56365550540262,58.65894403191487,84.44150076757583,81.81619658488286,66.53895391318638,75.81433585255986,hired
test103468,59.633415943413524,94.14168108226151,62.953439134925496,72.16511463596089,97.81496402287115,46.833413258851785,86.83138951104934,hired
test103469,63.80777190096643,97.16727782584495,70.57078904738732,80.20901038935492,93.37862985694626,50.32246519865787,90.50236844049262,hired
test103470,57.52951206814472,84.97696453663539,75.92241672538573,54.27462063834135,85.95483957096147,30.611287090686545,73.29059422295043,hired
test103471,72.97803244595711,100,58.0185443321453,48.04956647404033,88.82091491447363,32.4572413024177,72.43313377971978,hired
test103472,51.04447456087178,78.46330684942818,88.08302491995609,79.0813538582759,87.63484552370048,42.6450897824263,82.94521352134845,hired
test103473,57.02185343654362,91.25062676333741,72.99695123756126,78.01174830169906,85.4691231052321,67.21582069580576,70.20546886135843,hired
test103474,77.11207549240164,91.8092935584595,79.35299005675498,68.75988843587886,93.83923477001427,52.14333493286041,63.942639585385066,hired
test103475,53.20028565181115,60.977942442595605,64.89380875382341,88.25781825066983,81.12562665848154,59.01682498590587,60.28888895956585,hired
test103476,65.93018779243074,77.70154462063931,77.09160470346113,73.14616846765995,77.39783802350169,61.84402659699864,74.54548547968824,hired
test103477,74.33958037134147,97.06924204924998,83.53647980362625,71.32170434279783,90.89718124724786,46.296937022175655,96.64596559286196,hired
test103478,80.35650180199383,82.12618469090587,52.873691945668114,75.42533990250016,75.28893557065902,53.15836080806469,75.13931717733531,hired
test103479,60.60131518642411,86.57642271556982,61.426615727201394,71.92583675825098,83.08798265913214,54.02949220164124,72.82506485351622,hired
test103480,55.215266101569746,83.7475674589157,68.87658840490586,78.25289799201515,86.55431432873432,35.211601243441734,68.0773656219245,hired
test103481,88.2495429328848,85.47758586982758,80.26781025163358,82.0713125644742,93.5122132936803,45.14933675274832,83.56587779478288,hired
test103482,83.63888339769491,79.42724471784726,85.02375821762465,88.34224655871398,78.54986397782375,44.92671212616265,88.66891900103768,hired
test103483,72.22779018159643,87.53044013387152,61.92443235252785,100,100,56.2853656672613,91.629684560756,hired
test103484,85.1176247810755,96.35772347055975,77.45520304530612,92.26468898736873,76.60912776175621,46.337825110585115,82.1273492361498,hired
test103485,61.61157991878474,78.44024000865952,60.98821795809099,75.5554177873015,84.7632858048884,44.109457357140585,84.761357937484,hired
test103486,69.86231123706796,92.62095589990868,73.10242917522372,79.32192069222839,100,78.41521235156449,88.5761815197229,hired
test103487,66.6017616502176,72.70479924424754,77.51492219069314,85.94592508105903,69.46186401068981,69.95157900852162,74.39736949432896,hired
test103488,74.79504868902808,81.78120760115986,63.85751533858967,85.70765754619397,90.01814627305865,44.66736614182054,56.9986688896672,hired
test103489,75.49311129603447,60.73694532769251,83.96379835599244,76.63976774237688,90.47996803912928,52.78600328497852,83.96048451200329,hired
test103490,78.31704370065545,71.84962904801053,57.91195738314421,62.21927330004961,85.48772342266307,53.1067309715643,95.19933462456044,hired
test103491,57.54072952512914,76.76406487611501,78.360450777506,90.42078618554561,77.65997510295539,55.89502862869227,74.5237315667391,hired
test103492,86.76733753149738,95.69061820820131,72.52540797439873,88.69924743703814,69.41258421530408,47.483923459154624,85.99436678838734,hired
test103493,66.03509881062048,90.28442820615356,74.53256287273176,64.59993018347417,88.10265862492571,55.03428948877837,66.01586723664161,hired
test103494,72.83208722330968,98.1480611260349,95.74224574688954,69.99730627021981,75.15829855642087,47.760496327262985,64.45216477236937,hired
test103495,67.74998431205077,99.06663727898481,89.26945779688094,77.06398073213926,76.17510256755068,54.34301878159295,71.63760863319375,hired
test103496,74.30272063963443,92.5406478649519,71.41899247629743,89.67460767294199,81.86077839774042,66.55535463062934,60.41688538535432,hired
test103497,62.86643512107402,81.18593487723268,67.37501579780701,73.90264757590137,91.88061588364202,31.604478734945367,67.97067387385735,hired
test103498,63.679999329488766,86.94536524676688,73.46644336666245,87.41887689465385,96.64804886630999,58.87923338528446,73.66795037299016,hired
test103499,74.15822172484299,66.74558599110688,87.58001438258195,64.58268796394434,83.281388637581,54.730657420325514,77.03080784183622,hired
test103500,78.59227425257913,73.87211575636766,100,70.2919861574774,80.5110468410253,60.71405209191548,73.74603790050253,hired
test103501,74.83857878331142,85.74234596838309,66.62203974669592,66.95363581327193,91.79538250454459,44.625341029936735,87.39876131137684,hired
test103502,69.0131536415035,100,73.05222742047697,68.49310384242979,95.20260211821214,53.614816963201044,69.18639379022056,hired
test103503,67.86277201438071,87.57172132243267,80.52164960483088,96.07378623496761,91.3501298450875,42.337505139710714,98.55521866840313,hired
test103504,78.37061734492661,86.64472868712268,68.57322630299878,71.73559203521918,93.44383839581221,58.49051551440731,91.56247967152588,hired
test103505,61.94290650624124,88.22427115873323,77.12960017797971,89.12073666264403,72.83476135265586,44.307678345484284,94.65179836017802,hired
test103506,63.09831073348954,83.57083384726722,77.72428359047576,71.31661292526515,76.08785330174562,55.96552658622384,70.56707095809014,hired
test103507,61.00864983654482,73.31944893612263,63.53305723115231,87.11026457079336,75.63081721741793,61.597653406350155,94.08565671629908,hired
test103508,65.26255396505998,80.57538632811448,71.376045869618,76.3041296347382,73.28836751352617,56.07793536308573,90.32484476554414,hired
test103509,57.13424486441703,76.89439684782144,59.660622865812826,77.43912872063414,79.75004273176246,42.71415308585007,69.8201718913504,hired
test103510,71.16893511700627,78.55173632197973,71.70995015831159,74.19470646415687,95.62119268136158,52.010977278234364,77.80945662217323,hired
test103511,82.62293883854822,84.15655189907352,85.80100125179784,77.9340806926408,74.12486834180919,83.75220238309049,70.40312094483049,hired
test103512,69.47703022599178,85.79452784133224,74.81520489823689,65.54613669262582,87.69019657505801,51.25754311465299,74.48872418965902,hired
test103513,67.42430426066035,83.81139561065125,75.9624443224136,61.291283060615044,69.19934196109486,56.20477220239415,98.7154074031231,hired
test103514,72.22959284612944,100,83.74528987754422,75.17679583927307,76.79171915548257,69.87378150583235,70.81160112793414,hired
test103515,58.820336547990266,93.14055612138826,75.56374689476789,70.96968379510078,80.46946408815157,38.48360340693678,80.87250591632045,hired
test103516,76.63354755689608,100,93.60626098098044,88.26193988859063,75.4675080003301,62.03853857935173,100,hired
test103517,62.608365928112285,87.6914078118844,72.96076951413356,81.34677100704333,73.40574682404856,58.56994631016063,71.42930028291727,hired
test103518,81.67930882677925,86.10872093861666,67.01015453157234,70.11671605097578,98.8290875325504,71.27316109495847,97.32736557531351,hired
test103519,62.3081394402832,88.11891654189297,84.44323349704261,79.43349891245947,79.50352934587613,67.53538256019141,67.57921521097711,hired
test103520,66.3282432665847,82.48561607496598,86.10055622155014,78.68054678802376,76.30690054324911,42.87630214831195,87.09206342392481,hired
test103521,66.75802235141333,88.04174550936756,73.0847169847403,76.39634752721305,80.60458232034398,48.74075875854228,83.38524926775726,hired
test103522,76.10689847813558,63.648359366047536,72.14007619843814,76.14898805902502,78.68080893126792,63.68868633196969,83.23257824043924,hired
test103523,67.80889973675977,81.77696957610945,72.45161061407728,83.25808063735981,74.70705076171778,58.1929506459748,68.80078761751827,hired
test103524,56.23661028676868,64.30424147282712,78.79919165933879,58.01018248565797,97.13219027598073,63.672244031184135,64.3082736046213,hired
test103525,51.26797722263832,91.5119090033463,60.167296458316706,77.84695712787081,81.04232654454195,42.307626116561195,75.74744174718529,hired
test103526,75.2694869197729,84.08516711515087,73.46875344846181,71.20404655499189,80.56635488163114,47.662311296428555,57.36347185201187,hired
test103527,57.36976341695869,76.47696838703266,75.29635215891271,79.3649281853021,79.30120237720615,59.14882114643539,59.990281003602945,hired
test103528,56.18722234803803,82.07196959427696,72.69577743118573,76.51687211396842,88.68259910271374,62.22321870335265,85.47188307892786,hired
test103529,76.08408991985621,99.95609713298018,60.79772803900411,91.86806925795622,87.1689386156681,53.81008557250605,81.03485969826582,hired
test103530,70.80345335597728,75.75950294612619,58.81874279806105,88.8850373303755,74.11178617462465,62.45320979546309,80.72290070794284,hired
test103531,64.16386185472336,72.55135030809105,72.07181891689014,76.87968512272418,84.8732949474005,47.26192141117263,69.26818299656689,hired
test103532,78.03112291922673,88.98885611382713,57.77208621622859,100,94.59485101988523,51.813704606731015,80.02792757189711,hired
test103533,81.87996721129518,87.81299677669959,78.87108440653789,99.65001481294567,80.43643792273024,61.757685543328364,84.25117109205458,hired
test103534,59.2360603882453,86.44424194733332,79.08618636292294,73.71031013480437,82.71559287151693,58.01013034833479,82.09534555096523,hired
test103535,69.4880918696155,72.0952560334292,78.77197527496514,64.70778780073418,79.80329140299357,49.06342878177785,81.543700549085,hired
test103536,68.84259491693373,85.04209273257138,95.92414521198327,90.02654035979347,77.53614607175746,58.02854918551449,73.7800859503157,hired
test103537,64.24525298161498,99.85346031745432,74.08646351610852,67.96554612244427,80.34306464072986,62.98019992276229,75.34130019010361,hired
test103538,59.41934351998503,82.31692898609073,82.74995481425282,79.1889132331199,90.6972029491065,55.44941984702323,73.35194116106844,hired
test103539,65.45110554345247,76.00022747044626,89.30651667199484,99.30014840186936,79.77152657700906,61.29023129053434,70.140290427424,hired
test103540,70.4434779671739,88.83417201260193,83.95518318358853,67.92920505023999,88.30286702028964,46.10120940436027,85.00332131996608,hired
test103541,66.838773926935,100,73.19233666304127,68.76946448299373,75.30636968376116,65.61317078042926,71.50162225639241,hired
test103542,74.61354617373132,69.69928400733701,83.45441224278407,87.23137134624271,90.9733400014648,45.24043513085117,96.84214268708077,hired
test103543,74.89829811814641,88.391572637924,71.32704183418707,82.4615425681601,74.4874411835894,33.704233698283346,73.82951333290166,hired
test103544,69.13609798115706,85.74735661832621,69.60123989625,85.19206312205287,94.43368604434397,67.38884024641669,70.91796319942415,hired
test103545,68.14646016397721,80.4744521741924,72.9448996995262,74.63742255352712,100,55.68760522589294,65.02977854959792,hired
test103546,56.83281320483728,93.28650478959528,86.86508071389022,84.8883949226953,83.39088281534124,41.255254293639396,73.32422559265332,hired
test103547,58.986113757190815,88.00255817524472,76.69668787744953,70.03312665584008,71.85055986919619,81.638090788954,59.70287825320716,hired
test103548,68.41741683626118,98.12191115544208,70.45731771806908,83.85457623444903,100,60.11689521141924,64.87279407350191,hired
test103549,85.29398607597444,81.63576999003149,89.2365712110639,74.82320382479907,89.57257075155954,70.0183583212556,77.12689176620144,hired
test103550,68.74554178390235,73.19154350402523,63.36625550598218,78.53073317134132,77.2567382685895,47.33723695710229,84.22929065804098,hired
test103551,64.34246614832628,100,64.57370546064065,71.1683151615779,77.33889334998028,40.56972427622347,82.20460022991666,hired
test103552,62.705489077850814,78.85658435536135,82.20527372012508,68.33400067427924,88.0695576383443,47.77739398736844,89.25205674500941,hired
test103553,71.23633517156183,80.16327827894665,79.25202115605468,95.23537439713371,93.35872187207667,48.06046879054702,77.66325553161231,hired
test103554,70.34478521210936,83.9033821991118,78.44835177902247,80.97326262877418,93.43730916606893,55.69571113927596,65.14110868802143,hired
test103555,82.08417345513661,73.1773999103663,73.642076138882,77.26880590015547,90.82483153159144,48.65485119698445,84.14152585741653,hired
test103556,67.79796654677445,100,97.78602860395168,67.3135459667296,79.712543691451,52.66277488881299,66.45782290487826,hired
test103557,58.70143271660078,82.31352811948378,79.37489175064985,81.6515472415133,70.1271667457373,60.17077508138923,75.10681016986176,hired
test103558,62.87261275343621,78.50263685391805,68.45909815041186,50.80841969674657,80.99909229686442,43.430676533859014,69.78124614904524,hired
test103559,55.60708411899479,100,66.08841233274123,79.06099330784981,92.4363769404995,50.003976748389704,60.01076009588554,hired
test103560,73.02519456255385,93.48714974745239,73.90852620979251,99.28017112603335,95.55771036107872,64.74777475756943,69.45637500991465,hired
test103561,64.76751619954385,81.12460298915043,48.71835526644274,85.95390658091075,62.97753428969105,51.671529723058896,87.61554759837495,hired
test103562,70.05514340241572,92.4565706138907,66.92342090726737,85.42505921049577,65.3537881143669,50.08997273093922,87.8790243059216,hired
test103563,69.4838612657205,92.47925308490706,84.77146054318342,72.51892374064953,79.46352332802948,52.056409994420996,81.46513930118229,hired
test103564,64.41623395346367,83.72324723794046,77.5733716111512,80.7428113461261,92.09617947409035,51.49641615691338,88.22563318575695,hired
test103565,69.24881880950747,87.12692420351566,86.10987668494352,79.31482232316749,68.9293755504309,67.05865397543226,53.1621052659986,hired
test103566,48.91581772076737,91.6682416047932,68.58862545637213,89.49655238561745,80.91621197753341,70.68444691811848,86.48670693335181,hired
test103567,66.58452698872314,100,78.0074249712734,86.46783459559114,91.31797310072824,53.849139604105346,90.56287784450934,hired
test103568,59.77917910462246,87.29099365665681,74.54975035436216,66.94850151573014,79.28304827074041,58.31587384021355,70.49433758082193,hired
test103569,66.64437344357982,94.33150777929805,63.89386937290503,73.43170274014882,62.09423927526166,56.46632556771014,71.98166329765473,hired
test103570,81.06374205193612,83.46159785377355,73.43349394998818,65.26891537688718,79.54523632669037,48.24123230221716,69.7050473252986,hired
test103571,72.576638800015,89.8442151128282,77.86482592389692,78.19780437140408,85.11188478639875,64.94635779573113,76.45567771801296,hired
test103572,82.05937202733503,85.98020899738759,63.33931925291502,55.90495293317052,80.02152605938399,45.07732243771944,81.09447499815658,hired
test103573,78.86987301115037,100,72.05183183277008,76.7468418825485,87.13063960353341,39.72979658805645,53.90175599528674,hired
test103574,68.79628738400372,83.66850391990732,69.86561582764165,60.575413172575466,86.83155869820476,44.41336429114537,71.79487324600328,hired
test103575,60.117161067926254,97.3007155144635,60.70911780455168,89.13735960130626,89.4553222110712,65.59977129239931,70.19628738533507,hired
test103576,54.97254960388736,78.94329665518003,70.80636599809569,76.48097283444129,86.07105489430498,78.87407781240881,80.90550183836535,hired
test103577,64.86640031039018,78.48988698375956,84.32444741515077,75.4321783878068,79.48327543081584,40.41810620426031,95.1589738792746,hired
test103578,73.01101093747936,90.76914589210979,76.2314047795863,92.1295393887292,91.12640297485744,61.789266618371954,68.98238170534327,hired
test103579,70.18388583980455,92.27905645367753,76.09863372381955,69.31555104223948,95.97516163725658,69.18120789098465,78.5122734419835,hired
test103580,62.66680946744728,86.4640560980002,65.73803586111985,71.1515417164592,71.91209322623295,36.2047966934652,73.99061701070745,hired
test103581,76.02101786865232,81.74185136008896,71.32445364872083,86.78131737945942,80.90908272654175,50.38372767008067,94.67052163668825,hired
test103582,64.2193860547258,91.45001283621194,53.92212354355587,88.24226521492172,93.3528023455411,63.378796066886615,63.70099779045602,hired
test103583,71.78965384013244,78.0951585328147,79.85122691044255,83.26322149275668,90.16641882516541,64.72231308337317,74.96788933711998,hired
test103584,66.95654116493384,67.90331086994678,51.100781811191595,76.72405575405361,87.97584484429368,52.40703854865947,98.7849835442504,hired
test103585,79.89405540422553,88.89087252552135,68.65618878421212,68.85601011379407,91.59188812332724,54.906194649450235,71.94722456422912,hired
test103586,71.966070044474,92.37447693604027,79.75624440983762,76.14800177267082,67.86947289833589,52.04052400962446,74.64507739401458,hired
